key,val,randnu
77215,cat,846084
86032,app,14820961
50063,ban,67547061
8342,dog,58959583
20635,bal,59802352
20140,mic,71665024
46282,bal,58205709
43301,lio,43713298
50185,cat,36042718
27192,pea,37894267
98543,app,48140684
63393,mic,61650649
20103,dog,75795683
66279,lio,428622
77692,ban,45223118
36306,dog,12921256
80909,dog,64990465
48450,app,64897379
51243,mic,64038714
65035,cat,55367384
33029,hor,66440208
69081,mic,38802569
86955,app,56063347
83811,bal,60527547
65455,pea,49056286
29554,mic,14966489
38286,app,76425182
62597,app,30969264
1420,mic,33381520
93512,mic,70572614
47112,cat,5505334
47123,hor,55492627
59646,dog,45750969
74580,bal,20441044
64480,pea,51948245
71556,app,74671320
105,cat,33590414
88549,mic,6576109
33664,hor,50291193
37792,ban,64153697
51434,lio,23184394
42064,app,22683634
8257,lio,38607499
48506,bal,21220769
83638,app,64843086
64718,app,5725416
82570,ban,45445874
66617,ban,35670404
10153,dog,20221446
14527,app,40836439
8066,pea,26355888
73418,ban,77907594
89751,mic,40274367
51493,hor,3682381
2182,dog,57578026
53660,mic,27284315
36630,mic,45536644
90133,mic,38168169
61688,bal,55452523
84093,mic,29636705
64154,app,25127146
42616,cat,52628162
35898,pea,77061508
13174,bal,9408729
14279,dog,1896021
34393,dog,19326228
11971,ban,3292337
93134,dog,65194983
4313,lio,3753731
7281,lio,33497492
2527,cat,31142221
25859,bal,1323081
73584,hor,68666353
55217,lio,3807820
25862,mic,64973527
29544,bal,7004889
45202,ban,27934308
18982,pea,37882145
7221,cat,17754438
40787,dog,31425950
5098,bal,26776462
62954,cat,31945713
22613,app,62345803
30213,app,9448504
43573,pea,42907032
78317,dog,63655162
97581,ban,2248088
47178,lio,5791894
83927,cat,28580744
36102,app,70601059
41977,lio,30460192
12712,app,21447178
15982,pea,26294519
45605,ban,25748518
11851,dog,76204144
17315,app,71586795
43961,lio,64512031
92818,hor,20730334
86321,lio,12226814
12658,dog,42711557
87746,mic,36654054
31285,hor,26921408
9150,bal,23611239
84263,cat,48891099
21692,app,77667058
81271,lio,51727872
20881,dog,68685689
30160,lio,57359433
6062,cat,54697360
63699,mic,65524444
7545,pea,20725739
4378,dog,42507199
64221,app,59202109
25693,dog,2612383
90487,lio,16617362
58385,dog,52729296
7711,lio,8860163
75806,app,77861709
49396,mic,13772300
80409,mic,27384757
75389,lio,44478661
78310,lio,54075420
46531,mic,6709338
91872,cat,9050432
37245,mic,20005957
57415,dog,49672298
69705,app,74029792
30018,cat,1270376
52351,dog,68599053
26143,ban,75029112
12046,dog,52324934
52961,lio,22658672
9131,lio,48435235
88483,app,9058200
21121,bal,13023701
94062,app,9373380
22024,bal,40228501
3354,lio,19217812
28780,dog,55104904
83755,ban,22807862
42843,dog,12371030
61367,hor,32999339
53637,mic,49997512
3912,dog,76692996
26667,app,65920992
90908,pea,64329886
59080,lio,25537921
9443,dog,32607739
81563,ban,406909
44542,bal,32279002
15796,hor,22421797
51637,dog,12948275
59947,bal,5261267
37157,hor,7908937
30041,hor,66029722
5534,ban,22870096
20278,lio,11476616
72817,mic,47262035
26939,cat,52223684
664,pea,74527853
59095,hor,19758990
51969,dog,10774744
82681,cat,23046592
62826,bal,15487142
79967,lio,68537491
82444,bal,64605045
79349,app,31997784
10616,lio,67522484
69875,app,23613917
70229,hor,47418539
73295,pea,40137589
53542,hor,7171603
28779,ban,55383492
70010,cat,61238386
84997,mic,31770784
26289,mic,74248303
52704,dog,35811806
69688,app,55447466
52542,hor,26475658
92493,app,20115650
38111,bal,68664970
50320,bal,67981054
25962,app,29450913
47414,ban,41793063
84859,bal,5963006
30305,lio,68192859
54650,app,2724552
51039,dog,32001339
69443,ban,62051821
87982,hor,22086652
52119,app,46737320
48763,mic,55607501
33748,lio,72155549
13182,dog,57589727
43544,mic,34128454
39610,lio,68736761
4504,bal,57338289
60232,bal,37642546
47026,pea,68631580
38506,ban,587883
52558,dog,28605514
80456,pea,3206053
46902,cat,10825100
4691,mic,3958187
27428,lio,1186364
23625,pea,51631559
5998,bal,26857877
15687,cat,61322630
43186,lio,62030
91911,mic,39987964
93241,mic,6274349
877,mic,51258769
99599,cat,67032871
80001,hor,15143345
9761,ban,55311205
48081,app,41537132
85710,pea,72245440
27857,hor,41021914
89828,cat,18130627
73322,app,22291767
88843,app,753209
84580,app,4468046
80651,cat,50597478
29840,mic,61518050
21684,app,47237792
33926,mic,47027126
61745,ban,48851916
79799,mic,22682824
27495,app,51604152
79989,bal,18832044
55818,cat,42279722
28943,pea,21902493
6579,cat,62588733
6900,app,59692300
93935,app,76702414
3173,mic,75899787
60296,ban,71476653
52425,app,41509775
29383,ban,31425345
12341,lio,35479082
10064,cat,30788973
18718,app,59766587
61093,ban,18027754
98015,pea,36085094
4523,lio,38891696
6462,pea,42517694
15943,dog,66509148
77257,ban,2581443
92185,mic,55360043
27387,bal,66439401
61514,hor,17536001
69416,app,71141737
20766,pea,15297320
5197,lio,26476074
7673,lio,68360229
98793,app,2264429
27360,hor,61294830
23063,pea,75805925
73951,hor,12947399
7750,ban,49198204
83161,app,6567872
11846,ban,68461157
13457,ban,56102483
90841,dog,65979881
36134,mic,41187958
97485,bal,17726647
42947,bal,49191643
67522,hor,4033078
82025,cat,11058782
85511,ban,71358714
37462,cat,29423623
75245,hor,71217221
55624,lio,5562135
61545,bal,25766581
23726,mic,65979615
49372,mic,34575761
40425,lio,41753873
12131,bal,51725452
21687,cat,37170096
91619,lio,17663707
53373,pea,60716747
3310,app,77788450
21378,app,49006821
47847,mic,40565425
9189,mic,47150293
54171,app,73654085
41799,bal,44507414
61114,pea,52255572
65228,ban,21922102
23554,bal,4578252
11956,hor,6870367
61883,lio,56485280
66323,ban,47827406
51145,hor,38324280
66823,dog,62040600
71484,pea,42770403
72066,ban,10508832
69566,cat,28155970
21776,mic,26922277
79100,app,45508856
46713,ban,13917345
819,pea,70527755
48683,bal,66715349
58119,cat,47960940
24456,cat,17136734
60713,cat,2538985
81246,pea,24277663
74615,bal,55152741
48437,bal,21840929
22571,ban,15634741
6961,cat,45041942
54054,pea,2426901
94868,pea,36656231
4520,app,16551991
77563,cat,63904608
61428,bal,26677213
58409,bal,34861866
88631,dog,35390558
51155,lio,60442941
21846,dog,45860122
66935,ban,22514309
94766,ban,59503132
97196,cat,60345397
59864,hor,12338186
16613,cat,30331539
6633,ban,1674900
60723,pea,58820512
98746,lio,33043828
32292,hor,26076955
46223,app,7230729
39358,app,32419496
79914,bal,8944312
87405,ban,54074545
6185,lio,45164352
17867,ban,45074048
8598,bal,52395221
77684,app,11326267
70024,cat,41803711
93837,cat,38573334
58649,app,34006547
44511,hor,70585263
58280,dog,63207382
6667,cat,77692017
24001,bal,31407620
76460,lio,36147259
26318,cat,63063382
33456,pea,22171872
38934,cat,78212197
16090,dog,11317918
24814,dog,61038876
42555,lio,67816149
48936,cat,16497694
61403,bal,30473609
61609,ban,52690118
62647,dog,43876411
99334,dog,25057639
36824,mic,51066828
28057,app,11969484
23763,pea,5518395
10912,ban,32287752
61435,pea,44576387
74262,app,57719930
18698,cat,4847337
10667,bal,7928447
75604,pea,17158197
29779,app,55358139
19153,mic,1441814
92835,cat,76532594
5074,lio,25014609
24788,ban,17180915
76415,lio,28325984
10316,app,15572424
75192,cat,14018696
67425,mic,69895221
68922,ban,16607988
62406,ban,73190267
75415,mic,66088167
29712,ban,37965219
4401,pea,74864875
48600,lio,27887133
50682,pea,2864043
3724,pea,43414337
39200,pea,36181491
41753,ban,55698458
48446,pea,47942597
82422,app,16355837
3577,ban,70359014
51121,lio,61563684
97851,dog,65088552
96892,bal,50050181
23518,hor,35170257
98304,mic,70581102
15149,lio,41718505
64433,app,6590783
51951,pea,55474938
38504,bal,7270219
51506,mic,3957797
7566,hor,21088548
5450,ban,28945963
71596,dog,2528324
54806,bal,20920571
23588,ban,30977883
87714,pea,73803732
68655,pea,57943081
59605,pea,53549158
66968,app,32767071
81483,mic,34153003
57881,hor,74788760
67517,hor,7974071
26421,bal,46996077
94695,ban,5245602
76687,pea,20113139
39661,cat,62433974
71858,mic,7369414
16430,hor,73450744
15674,pea,60163518
59655,bal,50250325
55695,dog,8820439
56557,mic,46729466
73450,pea,12620711
95892,app,15180648
18747,lio,35870986
38580,hor,27196417
20665,hor,157641
45600,hor,73608509
40670,mic,61420303
53611,ban,45805169
97922,mic,8226570
36830,pea,45414713
68146,ban,26177345
33471,bal,20525547
79700,bal,4885571
33625,cat,36645442
78650,pea,11077857
76345,cat,60778182
47063,dog,2837429
48551,hor,37976548
92951,dog,51033275
40496,ban,64622604
81155,cat,66243725
25063,cat,2577555
92505,dog,32995224
29709,ban,40397810
19067,app,17082891
64523,pea,26296735
32096,hor,37683782
63737,dog,26317956
21286,ban,49126584
67691,cat,59782994
41798,app,1881029
35277,app,38539937
70578,app,36815319
61356,bal,58717513
39427,lio,50683577
18022,bal,32479975
35971,ban,50563680
16824,hor,12360142
60894,lio,72478951
40720,pea,26626840
40487,dog,482078
941,hor,5521546
95725,lio,19947068
20344,bal,20836827
92435,lio,61508696
3857,dog,57667506
21027,app,56253692
58967,pea,30777445
30508,ban,77568095
57867,app,59147200
30606,pea,58852102
71398,hor,63748441
54478,ban,46542828
67750,dog,40801059
81061,hor,28527599
164,cat,41595931
20367,mic,29770956
27706,bal,43620358
90110,hor,57233607
83409,lio,65939338
96075,lio,42665177
17861,ban,61939828
84366,mic,7478132
61969,app,43933681
2135,ban,52325002
84715,dog,2219638
71046,mic,35183936
7769,bal,48924092
63544,pea,66249772
56795,dog,77070803
85628,hor,78060097
72139,dog,76479219
90929,app,21998798
1079,cat,77196153
40737,lio,75521585
89303,cat,42584485
43562,pea,21634818
81180,mic,31972438
18397,hor,33151897
46286,lio,77113155
14480,app,69092100
82598,mic,62335341
23073,app,74949330
60448,mic,917521
11698,bal,62056515
59042,app,75694028
36621,lio,68251457
73731,lio,76498348
75052,hor,33609578
50849,app,9492467
81053,cat,55791600
70662,bal,20435644
84984,mic,48325712
81025,ban,77571243
67673,mic,73065199
43758,bal,27420737
99826,lio,34837088
90896,pea,14255573
31307,dog,74901582
29334,bal,38403106
71475,cat,6778409
28990,ban,75550540
45092,mic,72625210
74642,app,12037574
44356,bal,55005005
38370,hor,61890180
18933,hor,44543698
57016,app,71808711
79290,mic,24975801
39901,pea,36615711
83433,ban,62680365
60072,mic,53735239
38390,dog,73097296
89796,dog,12894138
35220,mic,1892255
57089,ban,9114401
58649,hor,18028037
48808,lio,22578538
49748,lio,64000502
63056,cat,34389635
29812,cat,59565632
46449,mic,73653266
28658,app,49676914
11663,mic,11741777
56818,mic,9717691
68357,app,44156052
64067,pea,33468056
30193,dog,33706625
18565,hor,40520194
18953,pea,68305541
90731,pea,28431807
89976,cat,46306112
64518,cat,38211173
1349,bal,19428595
51038,cat,69963168
4189,lio,32760219
74175,ban,69844427
62270,ban,11024893
49837,cat,42820136
81410,pea,39666581
55780,app,77804155
5674,app,40598547
57925,ban,64916638
31587,app,36553024
93219,cat,61379906
77999,mic,74002001
89250,ban,23614452
76949,hor,11820005
37322,bal,44144250
55312,app,32426198
49203,lio,32511864
73315,hor,17320768
77609,mic,13293505
48315,lio,69391644
87678,mic,66981559
1941,ban,70350006
94089,bal,51390725
1712,ban,74892722
98268,cat,70614277
18012,ban,70934505
75606,pea,56818129
89412,mic,34403463
67222,cat,62287556
80727,bal,69579079
56106,lio,28538476
64370,bal,26935916
76393,dog,48937817
51553,ban,74446154
76947,mic,42523617
72731,cat,67247527
48915,mic,56019062
78054,app,64170268
75331,ban,34278788
50900,mic,69558310
99896,mic,27900267
77,cat,72449355
19705,bal,72185689
74956,mic,23981404
56281,app,65547898
49602,dog,8494769
32001,dog,4523835
29815,lio,23730597
72228,lio,66560728
97566,app,53628667
7738,ban,75151280
53514,app,73841990
43777,mic,54602045
93591,lio,15512902
31378,bal,45091342
88244,hor,24359187
69512,dog,55558020
15623,app,13378422
98714,bal,2021166
31104,lio,75811982
5085,lio,55627801
10179,hor,13923579
87413,cat,4367495
66007,mic,77289016
898,dog,70901597
30879,cat,58139513
40081,bal,78191376
70276,hor,76628856
4886,mic,54959428
99017,app,6328445
60960,dog,7982060
908,lio,32667474
32553,dog,61001795
1399,bal,75483143
15655,lio,47665464
71246,bal,5225430
83986,bal,25674965
31664,bal,61938042
75965,cat,37105523
94501,mic,23984000
8304,mic,70102889
80647,lio,39265437
76007,ban,30616275
16067,bal,57147467
88330,dog,644893
22361,pea,59534989
4951,ban,19809412
63703,mic,6960459
41059,dog,76148523
46009,lio,66191642
87340,ban,42186791
23536,pea,46626259
96807,mic,47100444
18065,app,33073556
20880,hor,63637050
11062,lio,77231751
25375,cat,26856521
94170,mic,44753156
70396,lio,5408171
11538,lio,1645118
84890,bal,55680511
88997,ban,8755206
41684,cat,60257513
44962,mic,76508142
26282,ban,45919121
12202,app,44496896
25188,hor,59915176
93197,dog,41262982
46127,dog,72070138
44592,bal,57578000
81328,dog,54049505
77110,dog,70997951
34503,lio,40203563
15126,pea,917328
83369,cat,21988703
86313,ban,35962320
94628,hor,33029759
64446,ban,58231156
73932,hor,40692672
84769,ban,16589341
76392,bal,48483151
5213,lio,29517859
51954,bal,21610787
195,bal,55423608
97516,lio,71289705
7351,ban,17866729
13512,cat,9861337
4686,pea,28802358
33149,pea,16706317
75345,dog,10982673
69783,bal,41065197
79340,pea,10025171
58945,lio,65290793
88890,hor,7928641
88871,app,75985532
57815,bal,28178866
42738,dog,77853529
59620,lio,8013485
4340,dog,52985379
10921,ban,9442370
62835,mic,41525788
92171,hor,63587093
63896,dog,69024774
22422,ban,73899679
76639,ban,35649029
11328,pea,22630292
44756,lio,34702854
88873,lio,71495385
60137,dog,36606290
35359,dog,69864743
14074,pea,61639922
80127,hor,56937584
78727,app,35621762
16165,app,44053459
35711,app,73269380
49161,bal,41186491
28425,lio,40291685
44004,pea,8846789
19719,pea,44433181
96345,pea,18282074
39595,cat,22763006
89962,pea,19935009
21195,ban,13634571
96652,dog,37585448
74228,lio,5674234
65323,lio,42586069
30422,pea,35110651
22859,ban,73249768
71428,hor,61313992
9367,pea,65602759
98378,mic,46049469
81179,dog,25681313
75491,cat,18818765
96241,dog,66786688
86935,ban,37319034
91034,ban,16723777
39057,pea,37960119
32077,ban,61277501
13636,app,51973945
34392,dog,2622377
81397,ban,10187023
4545,lio,45776462
99729,bal,35001198
68403,cat,55348346
8453,pea,29253829
48279,bal,45195790
19988,cat,63904928
16980,cat,12033310
13982,ban,9863818
57170,dog,63968498
62396,cat,1203575
96250,lio,46380002
74802,cat,54837382
91837,mic,44686995
37025,cat,63743660
84916,app,65139410
73105,mic,62942236
66961,bal,42169081
19787,mic,63812803
38671,dog,24756159
88190,app,22777985
23579,cat,15668978
93357,dog,67064975
99101,dog,27442362
96262,bal,18224254
70174,mic,1411404
40218,lio,60444643
66467,ban,18906830
60052,app,71539214
26324,bal,49729456
95632,mic,31650169
79300,pea,39320710
82192,ban,67935484
24096,pea,61577227
88452,cat,56660959
76543,mic,43030539
80619,app,40957357
85988,mic,71312258
85294,mic,61326002
21287,lio,26081032
69591,app,41628065
1722,pea,5246793
3035,pea,11446104
71336,cat,40571682
15831,lio,77874141
19734,dog,54329595
58806,cat,42851573
26102,mic,1527268
64210,dog,24575460
41170,ban,36518061
39778,dog,46016075
34275,mic,63678320
61407,bal,31593644
96294,dog,56852526
34778,app,39958564
51184,pea,31476581
85510,dog,11568379
93129,hor,71747185
61761,mic,7142134
85339,cat,65497981
75806,bal,15246481
68273,app,71556425
92428,app,48005732
72935,pea,21605793
84266,bal,43542349
49194,mic,3229649
91167,bal,25955298
66417,ban,37776114
18408,ban,44021459
29803,lio,8890302
48575,bal,4122899
52897,mic,60920318
88559,lio,72809553
75806,dog,18496257
26107,hor,3439954
13410,lio,70622054
82374,cat,22598012
58886,pea,25292814
72173,ban,4707726
76125,hor,64120068
29127,pea,9432585
90173,bal,67839741
34667,hor,63996407
10574,bal,71665784
40295,mic,33566742
81223,cat,55329682
97633,pea,24503006
82512,ban,38668188
41938,dog,29058298
53130,pea,78703
22207,mic,44040723
5738,bal,42206039
51530,cat,11584034
32444,dog,59829735
51056,lio,67558998
27198,hor,36613147
56977,dog,73888730
54244,hor,75183273
95069,dog,28404206
4739,bal,1245763
13372,mic,66885245
87445,bal,55044256
24595,app,30506379
29982,hor,42331100
16014,dog,38449871
83887,pea,33447748
61825,mic,54591300
59434,dog,62212587
78623,bal,9450197
18527,pea,16091309
72705,cat,71051891
49817,ban,58686734
95197,dog,61996336
32463,hor,15282243
76056,dog,18446478
54818,hor,10250919
17882,hor,64190338
68662,pea,23551366
76679,app,76276687
31632,cat,10864299
44720,lio,59036770
88885,dog,13651147
24286,pea,15921735
23292,lio,6095709
51899,dog,73739140
71628,mic,50219261
6577,lio,30932164
12217,mic,76545987
15551,app,76580891
90785,lio,29236179
91062,mic,61488771
31834,pea,71220396
86543,dog,38526570
56102,pea,19409463
5618,cat,61809506
47867,cat,31702810
57557,app,75693817
10078,lio,55655985
26296,pea,65903268
57074,app,66016855
16525,ban,19980856
46223,bal,66068058
95526,bal,47559473
86471,cat,31378182
99788,dog,178224
49784,hor,40043698
79013,cat,71572737
70448,bal,11657618
37272,ban,10375378
54531,dog,33032526
11157,hor,30617953
45420,cat,54874689
34072,ban,67230016
71900,dog,14699746
69061,pea,53274045
29987,cat,23942149
15884,bal,65508721
94715,pea,64063180
97400,hor,13960337
38623,dog,33696443
12240,app,3499103
97395,pea,65588123
6415,bal,77091256
79021,pea,17068433
79250,dog,6285557
55888,app,4062479
88232,ban,19223972
11488,lio,39695947
36573,lio,63854111
31388,bal,49367903
31916,bal,35311615
19921,dog,39450626
70710,bal,37850044
62839,mic,31366255
38156,app,25384585
38397,app,72283083
56130,app,36727465
59774,lio,73366759
70688,bal,75178232
75941,app,43966324
98837,dog,39294726
47784,app,46860812
57361,pea,56363127
7108,ban,56099391
19582,bal,53065174
98404,dog,60419301
36534,hor,34412051
59074,ban,37041667
70603,lio,62363824
66067,mic,72243089
249,mic,59037622
93656,app,28226144
90514,lio,23956360
70057,app,53577714
14091,ban,64673084
40513,pea,66666008
71985,ban,43393101
39350,dog,7500838
99874,ban,34048161
75856,cat,58310058
93638,mic,21553474
32402,dog,42630280
57236,lio,11785569
35351,cat,58498434
35246,pea,45430965
70688,dog,39364815
55300,app,29401076
22794,bal,17126751
59420,bal,54987834
72929,mic,16200329
11487,app,35304987
95848,cat,74297985
56556,pea,932772
84601,mic,13146439
68420,pea,66500236
43929,lio,10335233
33698,mic,28748827
13707,lio,63555191
68653,pea,41552820
27371,pea,33522073
65490,ban,49978814
36426,pea,53841674
75380,lio,43543683
84403,app,59061826
69708,pea,44715540
74707,mic,60847914
79931,bal,3015806
75236,app,66297855
52446,pea,11000644
4699,app,29282984
31420,pea,11957624
5397,bal,2517537
43070,bal,67005167
7903,lio,71919277
13303,app,43844516
76403,app,55466527
13754,lio,57993602
72855,bal,40786019
28584,mic,66724896
49525,hor,46895215
98262,dog,47616634
52914,lio,71150750
64060,app,43597639
55332,hor,20645261
51369,app,23247563
40919,mic,28826146
44768,dog,35263746
68977,hor,29143590
97934,mic,69807042
